temperature,humidity,soil_moisture,rainfall,light,acoustic,motion,season,timestamp
26.05,80.03,85.11,37.1,852.9,26.43,0,monsoon,2026-07-17T18:22:41.961634
29.68,80.51,77.32,26.45,804.13,52.25,0,monsoon,2026-07-17T18:30:41.961634
31.4,81.01,62.82,44.04,389.1,30.65,0,monsoon,2026-07-17T18:38:41.961634
26.23,75.07,74.88,36.73,587.19,71.42,0,monsoon,2026-07-17T18:46:41.961634
29.77,85.14,86.37,29.46,345.78,77.75,1,monsoon,2026-07-17T18:54:41.961634
23.99,100.0,64.22,40.33,7.55,54.98,0,monsoon,2026-07-17T19:02:41.961634
23.68,88.9,55.43,27.68,39.74,71.44,0,monsoon,2026-07-17T19:10:41.961634
23.58,88.39,71.93,40.32,2.43,65.11,0,monsoon,2026-07-17T19:18:41.961634
24.99,89.03,77.18,30.67,26.11,25.82,0,monsoon,2026-07-17T19:26:41.961634
23.33,95.63,81.89,56.68,6.54,49.76,1,monsoon,2026-07-17T19:34:41.961634
26.95,100.0,66.24,59.74,35.47,64.31,0,monsoon,2026-07-17T19:42:41.961634
25.86,94.21,46.13,50.85,17.15,70.42,1,monsoon,2026-07-17T19:50:41.961634
23.93,100.0,60.36,52.55,46.95,30.53,0,monsoon,2026-07-17T19:58:41.961634
22.7,88.6,73.84,30.7,27.17,84.11,0,monsoon,2026-07-17T20:06:41.961634
21.92,90.62,70.78,46.07,49.39,73.8,0,monsoon,2026-07-17T20:14:41.961634
24.37,92.66,71.83,27.24,43.76,36.65,0,monsoon,2026-07-17T20:22:41.961634
21.93,100.0,73.72,37.96,9.38,82.37,0,monsoon,2026-07-17T20:30:41.961634
10.350000000000001,63.012710726575094,86.67,12.64,47.74,89.1633668732672,0,monsoon,2026-07-17T20:38:41.961634
21.27,88.18,79.53,36.2,44.42,31.48,0,monsoon,2026-07-17T20:46:41.961634
24.31,89.16,83.07,34.55,42.85,68.02,0,monsoon,2026-07-17T20:54:41.961634
26.61,100.0,72.85,53.11,35.71,29.94,0,monsoon,2026-07-17T21:02:41.961634
26.63,100.0,72.71,30.02,45.11,78.32,0,monsoon,2026-07-17T21:10:41.961634
24.79,100.0,76.11,58.06,33.84,67.27,0,monsoon,2026-07-17T21:18:41.961634
24.96,89.15,60.98,17.12,35.17,69.71,0,monsoon,2026-07-17T21:26:41.961634
25.43,94.47,72.45,41.54,24.64,83.12,0,monsoon,2026-07-17T21:34:41.961634
24.28,96.15,61.8,22.13,23.86,74.1,0,monsoon,2026-07-17T21:42:41.961634
26.63,100.0,72.44,28.94,34.19,47.81,0,monsoon,2026-07-17T21:50:41.961634
24.14,100.0,65.21,26.29,8.85,33.71,0,monsoon,2026-07-17T21:58:41.961634
25.41,95.92,93.54,55.64,10.77,40.97,0,monsoon,2026-07-17T22:06:41.961634
22.09,100.0,64.13,23.22,48.18,25.07,1,monsoon,2026-07-17T22:14:41.961634
25.07,98.57,50.09,44.72,37.87,71.35,0,monsoon,2026-07-17T22:22:41.961634
22.85,97.02,68.86,56.81,41.2,33.07,1,monsoon,2026-07-17T22:30:41.961634
21.92,100.0,69.66,13.99,6.57,56.71,0,monsoon,2026-07-17T22:38:41.961634
21.44,100.0,52.12,18.13,10.18,68.65,0,monsoon,2026-07-17T22:46:41.961634
22.51,100.0,87.38,24.17,38.99,26.87,0,monsoon,2026-07-17T22:54:41.961634
25.1,90.94,89.59,51.75,47.31,37.43,0,monsoon,2026-07-17T23:02:41.961634
25.77,91.13,71.29,40.99,28.95,62.37,0,monsoon,2026-07-17T23:10:41.961634
23.04,89.43,55.3,31.2,9.19,33.01,0,monsoon,2026-07-17T23:18:41.961634
23.46,100.0,88.22,35.35,15.46,84.34,0,monsoon,2026-07-17T23:26:41.961634
24.37,94.03,82.84,41.02,22.13,56.38,0,monsoon,2026-07-17T23:34:41.961634
26.75,95.25,66.6,26.99,41.72,34.45,0,monsoon,2026-07-17T23:42:41.961634
21.24,92.16,85.5,44.3,7.51,45.93,1,monsoon,2026-07-17T23:50:41.961634
24.46,94.81,73.71,48.44,27.61,50.78,0,monsoon,2026-07-17T23:58:41.961634
24.82,99.58,69.74,45.36,1.63,81.13,0,monsoon,2026-07-18T00:06:41.961634
21.82,100.0,57.63,14.71,16.86,44.96,0,monsoon,2026-07-18T00:14:41.961634
21.7,95.65,55.45,15.07,49.98,47.48,0,monsoon,2026-07-18T00:22:41.961634
24.71,94.05,85.94,26.05,11.8,31.31,0,monsoon,2026-07-18T00:30:41.961634
23.17,99.16,76.09,20.86,19.13,34.37,0,monsoon,2026-07-18T00:38:41.961634
10.43,62.00813150289693,75.15,60.53,20.1,105.89613978488384,0,monsoon,2026-07-18T00:46:41.961634
22.18,100.0,87.08,24.12,34.56,39.27,0,monsoon,2026-07-18T00:54:41.961634
21.72,95.97,62.72,39.29,12.36,67.07,0,monsoon,2026-07-18T01:02:41.961634
21.33,95.41,75.16,53.27,1.82,41.71,0,monsoon,2026-07-18T01:10:41.961634
26.15,100.0,72.9,28.78,15.38,39.93,0,monsoon,2026-07-18T01:18:41.961634
21.23,97.16,82.28,31.09,28.92,60.57,0,monsoon,2026-07-18T01:26:41.961634
24.11,87.24,53.25,46.05,46.45,67.98,0,monsoon,2026-07-18T01:34:41.961634
26.27,87.56,76.78,38.48,40.18,52.77,0,monsoon,2026-07-18T01:42:41.961634
22.53,90.0,70.71,22.21,41.01,29.1,0,monsoon,2026-07-18T01:50:41.961634
12.07,68.69,23.08,2.09,36.7,43.82,0,winter,2026-07-18T01:58:41.961634
10.6,68.38,23.07,0.63,41.39,77.86,0,winter,2026-07-18T02:06:41.961634
9.58,73.18,21.42,6.18,43.13,70.8,0,winter,2026-07-18T02:14:41.961634
10.04,65.1,28.53,5.05,3.04,58.15,0,winter,2026-07-18T02:22:41.961634
12.21,62.47,44.18,0.21,32.49,51.18,0,winter,2026-07-18T02:30:41.961634
11.81,64.37,26.25,3.68,26.09,84.58,0,winter,2026-07-18T02:38:41.961634
9.06,70.74,31.16,3.47,15.05,75.98,0,winter,2026-07-18T02:46:41.961634
9.43,75.04,37.15,0.0,5.88,39.72,0,winter,2026-07-18T02:54:41.961634
10.23,66.9,18.89,0.0,19.8,34.69,0,winter,2026-07-18T03:02:41.961634
10.52,77.24,32.95,0.85,0.91,69.07,0,winter,2026-07-18T03:10:41.961634
14.58,67.45,28.4,1.98,25.41,66.21,0,winter,2026-07-18T03:18:41.961634
13.33,69.45,41.76,0.0,43.69,72.21,0,winter,2026-07-18T03:26:41.961634
14.75,64.89,46.4,1.76,44.82,36.58,0,winter,2026-07-18T03:34:41.961634
14.67,75.4,39.57,2.91,12.56,31.04,0,winter,2026-07-18T03:42:41.961634
11.66,71.15,32.24,5.17,17.5,31.98,0,winter,2026-07-18T03:50:41.961634
10.8,76.91,23.44,2.25,6.7,58.21,0,winter,2026-07-18T03:58:41.961634
10.91,66.62,37.55,1.83,31.7,39.89,1,winter,2026-07-18T04:06:41.961634
9.32,77.35,33.34,5.87,27.25,56.67,0,winter,2026-07-18T04:14:41.961634
10.34,69.09,44.87,0.0,14.19,27.01,0,winter,2026-07-18T04:22:41.961634
12.07,66.0,37.95,0.0,27.42,78.13,0,winter,2026-07-18T04:30:41.961634
11.68,71.04,42.02,0.0,47.2,74.11,0,winter,2026-07-18T04:38:41.961634
9.87,75.77,25.38,4.52,2.84,33.83,1,winter,2026-07-18T04:46:41.961634
14.55,67.39,40.5,0.0,7.15,58.46,0,winter,2026-07-18T04:54:41.961634
9.91,76.79,34.67,0.0,1.94,44.43,0,winter,2026-07-18T05:02:41.961634
12.75,74.45,30.36,4.76,9.89,52.81,0,winter,2026-07-18T05:10:41.961634
10.67,71.3,36.29,5.27,37.41,26.86,0,winter,2026-07-18T05:18:41.961634
10.66,73.62,24.48,2.32,37.63,50.63,0,winter,2026-07-18T05:26:41.961634
12.86,69.06,36.86,0.68,26.6,76.07,0,winter,2026-07-18T05:34:41.961634
9.66,70.59,41.15,3.37,9.31,74.42,0,winter,2026-07-18T05:42:41.961634
14.26,63.97,38.84,0.0,17.04,47.2,0,winter,2026-07-18T05:50:41.961634
14.25,63.54,29.01,1.12,13.14,51.49,0,winter,2026-07-18T05:58:41.961634
24.91,42.4,29.88,0.74,606.13,48.44,1,winter,2026-07-18T06:06:41.961634
21.96,46.2,20.68,0.0,905.39,58.07,0,winter,2026-07-18T06:14:41.961634
21.08,40.53,32.28,2.82,865.62,42.36,0,winter,2026-07-18T06:22:41.961634
24.15,52.27,26.97,2.68,884.53,27.58,0,winter,2026-07-18T06:30:41.961634
19.34,42.4,24.76,3.53,606.59,84.25,0,winter,2026-07-18T06:38:41.961634
21.31,45.49,35.04,5.86,813.59,83.06,0,winter,2026-07-18T06:46:41.961634
19.47,48.04,21.91,0.04,502.62,54.33,0,winter,2026-07-18T06:54:41.961634
19.49,52.95,27.38,1.48,902.58,74.54,1,winter,2026-07-18T07:02:41.961634
20.95,40.99,43.92,0.0,434.69,71.59,0,winter,2026-07-18T07:10:41.961634
21.22,40.43,33.07,1.12,489.94,37.01,0,winter,2026-07-18T07:18:41.961634
20.41,51.98,26.07,1.53,803.84,54.35,0,winter,2026-07-18T07:26:41.961634
23.67,44.9,41.34,5.05,785.7,71.16,0,winter,2026-07-18T07:34:41.961634
22.57,43.73,38.96,4.92,595.41,77.73,0,winter,2026-07-18T07:42:41.961634
24.82,38.78,18.05,3.44,949.87,65.08,1,winter,2026-07-18T07:50:41.961634
20.51,37.75,33.09,5.85,702.46,77.07,0,winter,2026-07-18T07:58:41.961634
24.24,37.82,25.34,4.69,389.92,77.67,0,winter,2026-07-18T08:06:41.961634
22.72,38.1,44.13,2.06,460.05,63.34,0,winter,2026-07-18T08:14:41.961634
19.18,39.06,41.54,4.94,789.79,26.37,1,winter,2026-07-18T08:22:41.961634
20.38,44.88,30.41,0.0,967.92,30.08,1,winter,2026-07-18T08:30:41.961634
22.26,41.11,33.51,0.76,869.88,42.19,0,winter,2026-07-18T08:38:41.961634
23.11,45.05,34.97,3.79,786.7,52.54,0,winter,2026-07-18T08:46:41.961634
23.8,49.83,28.12,0.0,497.01,82.51,0,winter,2026-07-18T08:54:41.961634
21.67,37.95,37.07,5.8,344.86,59.34,0,winter,2026-07-18T09:02:41.961634
23.89,45.09,42.83,0.0,754.04,28.62,0,winter,2026-07-18T09:10:41.961634
22.88,38.68,44.69,3.79,563.86,52.26,0,winter,2026-07-18T09:18:41.961634
23.5,45.69,16.14,2.03,977.1,63.67,1,winter,2026-07-18T09:26:41.961634
21.03,42.96,33.55,1.53,894.9,40.74,0,winter,2026-07-18T09:34:41.961634
21.05,49.19,23.53,4.78,762.27,74.93,0,winter,2026-07-18T09:42:41.961634
22.51,38.74,30.92,0.0,601.22,41.29,0,winter,2026-07-18T09:50:41.961634
23.98,44.04,40.41,0.81,374.43,72.66,1,winter,2026-07-18T09:58:41.961634
21.23,52.81,21.22,4.91,641.47,26.45,0,winter,2026-07-18T10:06:41.961634
20.95,39.14,27.63,0.0,755.26,77.24,0,winter,2026-07-18T10:14:41.961634
20.59,51.87,21.83,1.43,908.32,77.3,1,winter,2026-07-18T10:22:41.961634
23.27,40.72,22.06,2.24,965.09,52.26,0,winter,2026-07-18T10:30:41.961634
21.5,44.83,17.77,5.3,624.14,68.9,0,winter,2026-07-18T10:38:41.961634
21.59,39.44,26.07,2.63,994.64,82.34,0,winter,2026-07-18T10:46:41.961634
23.87,50.93,30.35,5.57,376.66,53.36,0,winter,2026-07-18T10:54:41.961634
4.75,15.31482964106604,37.76,0.0,783.67,62.56996050851017,0,winter,2026-07-18T11:02:41.961634
23.38,49.94,33.63,0.31,506.47,50.14,0,winter,2026-07-18T11:10:41.961634
23.94,48.84,34.98,1.93,623.24,81.66,0,winter,2026-07-18T11:18:41.961634
19.33,52.75,41.77,4.91,873.63,26.3,1,winter,2026-07-18T11:26:41.961634
24.33,50.86,32.84,0.98,448.4,38.18,0,winter,2026-07-18T11:34:41.961634
22.28,51.22,31.36,3.97,593.1,41.77,0,winter,2026-07-18T11:42:41.961634
22.91,51.32,35.05,3.96,457.78,37.35,0,winter,2026-07-18T11:50:41.961634
21.26,46.12,40.37,2.16,658.97,33.42,0,winter,2026-07-18T11:58:41.961634
22.94,39.4,28.35,0.6,311.73,52.9,0,winter,2026-07-18T12:06:41.961634
23.32,52.06,31.71,4.61,718.87,62.0,1,winter,2026-07-18T12:14:41.961634
19.94,49.2,19.73,4.55,787.62,33.02,1,winter,2026-07-18T12:22:41.961634
21.1,44.93,42.34,0.43,799.85,79.43,0,winter,2026-07-18T12:30:41.961634
20.61,44.71,28.73,0.0,432.66,84.34,1,winter,2026-07-18T12:38:41.961634
21.64,38.84,24.1,1.51,581.48,36.95,0,winter,2026-07-18T12:46:41.961634
23.51,40.28,26.3,0.58,647.57,64.69,0,winter,2026-07-18T12:54:41.961634
19.41,49.27,39.22,0.53,709.42,36.37,0,winter,2026-07-18T13:02:41.961634
22.35,49.33,42.36,4.99,457.82,48.46,0,winter,2026-07-18T13:10:41.961634
22.68,50.21,47.49,2.25,655.62,80.53,0,winter,2026-07-18T13:18:41.961634
19.43,52.4,37.77,0.48,423.69,66.59,0,winter,2026-07-18T13:26:41.961634
24.71,52.56,34.58,3.93,598.73,64.23,1,winter,2026-07-18T13:34:41.961634
34.620000000000005,10.66067606825569,31.26,3.37,324.27,102.31049992158088,0,winter,2026-07-18T13:42:41.961634
20.59,45.42,27.87,0.0,905.46,36.39,0,winter,2026-07-18T13:50:41.961634
21.17,50.06,42.92,0.0,890.85,69.95,0,winter,2026-07-18T13:58:41.961634
22.23,40.49,23.98,0.5,498.7,36.43,0,winter,2026-07-18T14:06:41.961634
20.48,48.46,34.28,4.13,772.5,63.23,1,winter,2026-07-18T14:14:41.961634
23.06,37.63,44.06,0.88,416.12,71.29,0,winter,2026-07-18T14:22:41.961634
19.63,47.48,20.92,3.95,509.18,83.47,0,winter,2026-07-18T14:30:41.961634
23.63,53.0,24.52,4.68,892.84,37.15,1,winter,2026-07-18T14:38:41.961634
21.96,44.23,19.36,3.47,476.71,27.29,0,winter,2026-07-18T14:46:41.961634
19.42,45.45,26.71,3.42,443.0,59.33,0,winter,2026-07-18T14:54:41.961634
20.81,41.01,22.47,2.63,627.3,42.61,0,winter,2026-07-18T15:02:41.961634
21.97,51.21,43.57,0.22,462.92,57.47,0,winter,2026-07-18T15:10:41.961634
23.38,46.08,21.72,0.53,401.01,44.03,0,winter,2026-07-18T15:18:41.961634
22.31,49.95,24.8,0.0,896.92,58.98,0,winter,2026-07-18T15:26:41.961634
19.97,43.3,47.76,3.22,743.4,32.86,0,winter,2026-07-18T15:34:41.961634
19.53,40.76,41.45,3.83,955.1,71.13,0,winter,2026-07-18T15:42:41.961634
22.3,38.17,30.04,6.17,437.28,81.48,0,winter,2026-07-18T15:50:41.961634
20.64,52.22,26.98,5.85,610.74,27.58,0,winter,2026-07-18T15:58:41.961634
5.899999999999999,13.953233616142391,33.79,0.77,958.97,81.11967955007768,0,winter,2026-07-18T16:06:41.961634
22.77,51.48,35.12,1.51,457.8,63.85,0,winter,2026-07-18T16:14:41.961634
20.7,37.92,25.95,1.04,371.27,37.59,0,winter,2026-07-18T16:22:41.961634
22.36,52.66,28.07,4.71,652.78,35.18,0,winter,2026-07-18T16:30:41.961634
22.38,40.77,29.19,1.8,611.21,58.69,0,winter,2026-07-18T16:38:41.961634
6.82,6.210333237954515,32.57,5.36,672.36,91.79416280420598,0,winter,2026-07-18T16:46:41.961634
23.48,39.08,35.69,0.99,475.68,70.11,0,winter,2026-07-18T16:54:41.961634
21.98,39.45,28.14,4.64,909.41,74.17,1,winter,2026-07-18T17:02:41.961634
21.86,42.31,41.48,0.0,597.17,50.06,0,winter,2026-07-18T17:10:41.961634
22.97,47.68,18.48,3.03,751.02,50.88,0,winter,2026-07-18T17:18:41.961634
36.61,5.0,29.82,1.17,585.5,119.1207895651471,1,winter,2026-07-18T17:26:41.961634
23.68,50.66,22.03,4.18,444.49,67.67,0,winter,2026-07-18T17:34:41.961634
23.08,40.01,28.54,0.36,932.67,44.78,1,winter,2026-07-18T17:42:41.961634
20.32,46.62,32.44,0.0,586.74,29.24,0,winter,2026-07-18T17:50:41.961634
22.23,43.47,29.18,2.04,422.91,51.14,1,winter,2026-07-18T17:58:41.961634
19.37,47.61,29.52,0.38,498.55,25.38,0,winter,2026-07-18T18:06:41.961634
22.69,52.01,23.98,4.92,754.61,39.19,0,winter,2026-07-18T18:14:41.961634
22.08,52.98,38.37,3.07,842.85,58.95,0,winter,2026-07-18T18:22:41.961634
19.63,37.51,30.13,1.87,764.98,53.41,0,winter,2026-07-18T18:30:41.961634
37.730000000000004,14.174443387256247,24.47,0.0,764.42,114.70125255685322,0,winter,2026-07-18T18:38:41.961634
20.57,41.86,41.13,0.0,504.06,72.64,0,winter,2026-07-18T18:46:41.961634
23.73,39.07,38.13,2.54,742.69,56.2,1,winter,2026-07-18T18:54:41.961634
10.89,77.54,26.48,2.01,47.24,26.46,1,winter,2026-07-18T19:02:41.961634
14.95,70.16,24.76,4.39,45.95,82.29,1,winter,2026-07-18T19:10:41.961634
13.7,68.04,47.09,1.91,22.77,25.08,0,winter,2026-07-18T19:18:41.961634
11.75,71.95,40.65,4.41,2.89,71.83,0,winter,2026-07-18T19:26:41.961634
11.83,67.32,40.05,2.29,41.31,35.87,0,winter,2026-07-18T19:34:41.961634
10.69,69.19,25.14,0.33,5.68,50.81,0,winter,2026-07-18T19:42:41.961634
10.92,72.03,34.43,3.17,4.7,77.24,1,winter,2026-07-18T19:50:41.961634
10.86,72.94,22.94,3.74,9.96,84.2,0,winter,2026-07-18T19:58:41.961634
10.1,76.62,17.14,1.3,43.82,83.36,1,winter,2026-07-18T20:06:41.961634
9.22,71.1,34.03,4.56,36.44,39.39,0,winter,2026-07-18T20:14:41.961634
13.52,64.7,29.94,1.43,10.12,57.6,0,winter,2026-07-18T20:22:41.961634
10.25,66.28,28.22,4.48,18.09,63.01,0,winter,2026-07-18T20:30:41.961634
11.33,72.64,40.67,1.98,29.69,82.94,0,winter,2026-07-18T20:38:41.961634
14.38,69.19,48.85,0.18,16.9,71.0,0,winter,2026-07-18T20:46:41.961634
11.88,66.33,37.43,0.0,41.43,55.4,0,winter,2026-07-18T20:54:41.961634
14.27,68.86,20.31,3.04,20.39,75.84,0,winter,2026-07-18T21:02:41.961634
9.5,75.26,24.31,1.8,5.2,54.15,0,winter,2026-07-18T21:10:41.961634
12.35,71.77,43.19,6.65,4.15,67.8,0,winter,2026-07-18T21:18:41.961634
12.85,72.3,28.09,0.0,46.19,48.01,0,winter,2026-07-18T21:26:41.961634
9.34,63.73,19.57,1.93,47.25,84.53,0,winter,2026-07-18T21:34:41.961634
10.29,71.1,44.29,4.08,4.87,47.13,1,winter,2026-07-18T21:42:41.961634
9.86,64.95,21.77,1.82,2.61,64.65,0,winter,2026-07-18T21:50:41.961634
11.12,65.43,26.82,3.68,11.98,45.8,0,winter,2026-07-18T21:58:41.961634
10.4,66.16,38.27,4.53,22.89,75.76,0,winter,2026-07-18T22:06:41.961634
10.6,77.8,20.34,1.18,33.22,59.11,0,winter,2026-07-18T22:14:41.961634
27.810000000000002,28.846036674436967,36.05,3.94,5.9,85.23082647185642,0,winter,2026-07-18T22:22:41.961634
14.72,68.07,18.42,3.9,48.2,70.79,0,winter,2026-07-18T22:30:41.961634
12.4,62.71,25.8,2.43,19.52,43.1,0,winter,2026-07-18T22:38:41.961634
14.12,67.84,17.2,1.51,36.13,26.35,0,winter,2026-07-18T22:46:41.961634
11.03,77.83,29.72,4.94,24.18,71.81,1,winter,2026-07-18T22:54:41.961634
9.74,71.18,21.89,0.0,39.22,54.8,0,winter,2026-07-18T23:02:41.961634
11.73,67.47,27.13,2.7,39.02,32.46,0,winter,2026-07-18T23:10:41.961634
10.83,68.42,42.47,1.12,15.44,30.07,1,winter,2026-07-18T23:18:41.961634
13.72,62.86,44.58,0.11,15.48,78.43,0,winter,2026-07-18T23:26:41.961634
10.54,68.66,26.17,4.99,47.02,82.51,1,winter,2026-07-18T23:34:41.961634
14.57,70.02,39.38,4.58,39.32,63.63,0,winter,2026-07-18T23:42:41.961634
12.95,70.94,22.75,0.89,48.94,60.75,0,winter,2026-07-18T23:50:41.961634
13.84,75.01,25.58,3.23,34.93,50.04,0,winter,2026-07-18T23:58:41.961634
11.23,62.99,24.2,5.55,36.48,65.05,0,winter,2026-07-19T00:06:41.961634
10.13,74.23,25.69,4.76,44.69,77.44,0,winter,2026-07-19T00:14:41.961634
9.41,77.63,21.73,5.55,4.59,79.09,1,winter,2026-07-19T00:22:41.961634
14.0,72.59,22.7,3.65,17.93,70.87,0,winter,2026-07-19T00:30:41.961634
11.77,62.06,32.6,1.72,32.21,25.2,1,winter,2026-07-19T00:38:41.961634
9.23,70.63,31.74,5.05,43.59,75.19,0,winter,2026-07-19T00:46:41.961634
13.09,71.7,30.31,6.37,10.76,80.75,0,winter,2026-07-19T00:54:41.961634
13.8,69.38,38.0,2.58,21.51,53.22,0,winter,2026-07-19T01:02:41.961634
11.17,67.92,23.17,3.14,4.61,41.67,0,winter,2026-07-19T01:10:41.961634
10.38,71.75,20.39,5.28,29.69,70.68,0,winter,2026-07-19T01:18:41.961634
11.77,72.5,29.97,4.37,1.09,35.77,0,winter,2026-07-19T01:26:41.961634
10.72,76.65,43.44,3.46,48.83,50.25,0,winter,2026-07-19T01:34:41.961634
14.31,70.55,32.1,3.58,41.37,79.96,0,winter,2026-07-19T01:42:41.961634
10.78,62.62,31.37,3.29,38.1,28.22,1,winter,2026-07-19T01:50:41.961634
13.21,67.36,22.75,1.22,20.83,67.7,0,winter,2026-07-19T01:58:41.961634
14.67,62.29,19.91,1.33,35.65,50.5,0,winter,2026-07-19T02:06:41.961634
11.87,64.23,30.52,3.62,26.65,42.42,0,winter,2026-07-19T02:14:41.961634
9.48,66.14,27.25,3.5,39.85,37.13,0,winter,2026-07-19T02:22:41.961634
14.31,70.62,28.0,1.66,20.0,54.51,1,winter,2026-07-19T02:30:41.961634
13.19,63.07,24.49,0.8,42.78,79.92,0,winter,2026-07-19T02:38:41.961634
-4.5600000000000005,35.21413751227651,24.67,0.0,29.18,70.81500914518826,0,winter,2026-07-19T02:46:41.961634
9.46,69.3,24.46,4.92,47.05,79.25,1,winter,2026-07-19T02:54:41.961634
12.03,63.46,20.69,2.83,33.79,78.63,0,winter,2026-07-19T03:02:41.961634
9.92,72.16,23.63,2.5,33.7,25.5,1,winter,2026-07-19T03:10:41.961634
12.61,72.83,32.37,1.2,44.91,36.86,0,winter,2026-07-19T03:18:41.961634
10.37,65.17,38.65,1.24,16.95,72.34,0,winter,2026-07-19T03:26:41.961634
11.7,69.39,46.79,5.19,32.06,26.14,1,winter,2026-07-19T03:34:41.961634
10.78,67.01,33.5,3.48,6.96,78.65,1,winter,2026-07-19T03:42:41.961634
11.93,77.79,41.41,0.0,33.61,28.6,1,winter,2026-07-19T03:50:41.961634
9.67,74.33,38.84,1.21,48.81,69.75,0,winter,2026-07-19T03:58:41.961634
12.8,68.89,35.36,5.36,12.38,30.22,0,winter,2026-07-19T04:06:41.961634
12.21,65.8,24.48,3.5,32.04,84.81,0,winter,2026-07-19T04:14:41.961634
11.27,71.06,30.38,5.25,13.29,53.78,0,winter,2026-07-19T04:22:41.961634
9.57,67.78,27.29,1.07,18.32,43.56,1,winter,2026-07-19T04:30:41.961634
14.57,74.06,32.74,1.44,47.81,51.73,0,winter,2026-07-19T04:38:41.961634
13.55,69.24,27.58,4.01,17.93,64.03,0,winter,2026-07-19T04:46:41.961634
26.689999999999998,44.08484393795512,25.81,6.77,34.7,54.848224258072634,0,winter,2026-07-19T04:54:41.961634
12.79,70.87,39.83,3.78,29.91,49.04,0,winter,2026-07-19T05:02:41.961634
12.17,69.44,16.75,0.17,20.4,59.13,0,winter,2026-07-19T05:10:41.961634
12.52,74.16,45.55,0.0,21.62,69.89,0,winter,2026-07-19T05:18:41.961634
10.98,77.51,44.9,3.92,0.34,63.59,0,winter,2026-07-19T05:26:41.961634
13.03,76.59,35.17,2.44,47.04,40.63,1,winter,2026-07-19T05:34:41.961634
13.28,65.91,24.49,3.68,19.06,30.35,0,winter,2026-07-19T05:42:41.961634
11.65,72.68,46.58,1.28,43.93,71.45,0,winter,2026-07-19T05:50:41.961634
13.12,70.07,27.64,0.0,1.36,48.08,0,winter,2026-07-19T05:58:41.961634
35.83,5.930129346118392,40.68,5.61,627.26,66.91533386368701,1,winter,2026-07-19T06:06:41.961634
21.88,49.99,35.44,3.39,595.13,59.61,0,winter,2026-07-19T06:14:41.961634
20.32,42.55,42.17,0.44,638.67,30.49,1,winter,2026-07-19T06:22:41.961634
21.29,48.74,39.69,3.98,307.24,49.14,0,winter,2026-07-19T06:30:41.961634
39.980000000000004,9.05251857298181,43.82,0.0,394.42,79.69031272266103,0,winter,2026-07-19T06:38:41.961634
22.43,49.52,35.22,1.82,907.97,52.49,1,winter,2026-07-19T06:46:41.961634
23.44,51.57,39.61,0.0,775.17,39.46,0,winter,2026-07-19T06:54:41.961634
21.97,42.92,39.03,4.93,308.71,68.57,1,winter,2026-07-19T07:02:41.961634
22.17,47.29,36.27,1.3,769.84,80.12,1,winter,2026-07-19T07:10:41.961634
23.05,40.52,24.76,0.06,637.16,69.03,1,winter,2026-07-19T07:18:41.961634
20.46,38.27,44.1,1.7,472.93,34.33,0,winter,2026-07-19T07:26:41.961634
22.57,47.52,33.11,5.19,482.66,70.21,0,winter,2026-07-19T07:34:41.961634
36.120000000000005,15.225110203860066,32.75,5.49,794.19,118.14585884451522,0,winter,2026-07-19T07:42:41.961634
20.72,40.5,27.82,2.5,637.58,36.04,0,winter,2026-07-19T07:50:41.961634
19.19,52.85,36.61,5.39,432.01,66.95,0,winter,2026-07-19T07:58:41.961634
20.92,50.2,17.4,5.26,750.83,40.49,1,winter,2026-07-19T08:06:41.961634
23.53,45.75,24.35,3.22,779.59,50.69,0,winter,2026-07-19T08:14:41.961634
19.09,42.18,43.13,4.99,546.63,55.58,1,winter,2026-07-19T08:22:41.961634
19.45,37.0,37.35,1.18,614.76,32.64,0,winter,2026-07-19T08:30:41.961634
19.56,52.98,41.22,1.25,370.9,79.16,0,winter,2026-07-19T08:38:41.961634
23.74,52.36,31.85,4.29,423.66,35.32,0,winter,2026-07-19T08:46:41.961634
23.05,38.01,21.12,0.74,954.87,69.79,0,winter,2026-07-19T08:54:41.961634
23.46,46.91,41.57,5.27,364.21,53.1,1,winter,2026-07-19T09:02:41.961634
24.15,39.34,34.88,5.74,574.13,32.06,0,winter,2026-07-19T09:10:41.961634
22.06,42.74,37.99,4.8,554.72,59.04,0,winter,2026-07-19T09:18:41.961634
19.37,39.64,40.7,5.26,829.62,73.21,1,winter,2026-07-19T09:26:41.961634
19.71,38.17,37.32,0.48,973.21,51.08,0,winter,2026-07-19T09:34:41.961634
24.55,46.77,22.47,3.23,822.27,47.62,0,winter,2026-07-19T09:42:41.961634
22.96,50.2,43.19,3.63,958.66,71.94,1,winter,2026-07-19T09:50:41.961634
24.12,45.87,38.0,5.32,581.69,42.59,0,winter,2026-07-19T09:58:41.961634
21.53,48.2,33.36,2.85,429.95,47.52,0,winter,2026-07-19T10:06:41.961634
22.48,47.26,31.03,0.66,476.38,25.22,0,winter,2026-07-19T10:14:41.961634
22.48,48.58,25.99,5.4,373.71,78.84,0,winter,2026-07-19T10:22:41.961634
20.24,43.22,37.43,1.52,768.1,64.2,0,winter,2026-07-19T10:30:41.961634
19.69,48.27,25.92,1.92,940.3,35.31,0,winter,2026-07-19T10:38:41.961634
21.46,52.97,39.1,1.55,776.28,82.41,0,winter,2026-07-19T10:46:41.961634
